2009-05-01 04:11:37,479	INFO 	User entered screen: 'Density + Sound Module'
2009-05-01 04:11:38,045	INFO 	User entered screen: 'Air / Water Adjustment'
2009-05-01 04:11:44,840	INFO 	Starting adjustment
2009-05-01 04:20:31,090	INFO 	Applying adjustment
2009-05-01 22:05:57,949	INFO 	User entered screen: 'Menu'
2009-05-01 22:05:58,849	INFO 	User entered screen: 'Service'
2009-05-01 22:06:00,916	INFO 	User entered page: 'Restore Instrument Settings'
2009-05-01 22:06:17,761	INFO 	User entered screen: 'Menu'
2009-05-01 22:06:18,326	INFO 	User entered screen: 'Service'
2009-05-01 22:06:21,148	INFO 	User entered page: 'System Information'
2009-05-01 22:06:29,118	INFO 	User entered screen: 'Menu'
2009-05-01 22:06:29,730	INFO 	User entered screen: 'Service'
2009-05-01 22:06:30,447	INFO 	User entered screen: 'Update'
2009-05-01 22:06:31,128	INFO 	User entered page: 'System Update'
2009-05-01 00:00:27,565	INFO 	--------------------------------------------------------------------------------
2009-05-01 00:00:27,609	INFO 	Starting MLA Application
2009-05-01 00:00:27,612	INFO 	--------------------------------------------------------------------------------
2009-05-01 00:00:28,327	INFO 	Starting software... Version: 2.70.62613.122
2009-05-01 00:01:13,789	INFO 	Found module 'Anton Paar MLA DCB', Hardware Version '2.000.000', Firmware Version '2.003.022', Device Serial '20904906', PCB Serial '20904906'
2009-05-01 00:01:13,820	INFO 	Found module 'DMA_Density', Hardware Version '2.000.000', Firmware Version '2.005.006', Device Serial '20904906', PCB Serial '20904906'
2009-05-01 00:01:52,994	INFO 	User changed, new user is 'Administrator'
2009-05-01 00:00:27,603	INFO 	--------------------------------------------------------------------------------
2009-05-01 00:00:27,693	INFO 	Starting MLA Application
2009-05-01 00:00:27,696	INFO 	--------------------------------------------------------------------------------
2009-05-01 00:00:28,367	INFO 	Starting software... Version: 2.70.62613.122
2009-05-01 00:01:13,574	INFO 	Found module 'Anton Paar MLA DCB', Hardware Version '2.000.000', Firmware Version '2.003.022', Device Serial '20904906', PCB Serial '20904906'
2009-05-01 00:01:13,618	INFO 	Found module 'DMA_Density', Hardware Version '2.000.000', Firmware Version '2.005.006', Device Serial '20904906', PCB Serial '20904906'
2009-05-01 00:01:34,070	ERROR	Critical Error: ArgumentNullException
2009-05-01 00:00:27,902	INFO 	--------------------------------------------------------------------------------
2009-05-01 00:00:27,934	INFO 	Starting MLA Application
2009-05-01 00:00:27,936	INFO 	--------------------------------------------------------------------------------
2009-05-01 00:00:28,631	INFO 	Starting software... Version: 2.70.62613.122
2009-05-01 00:01:35,254	INFO 	Found module 'Anton Paar MLA DCB', Hardware Version '2.000.000', Firmware Version '2.003.022', Device Serial '20904906', PCB Serial '20904906'
2009-05-01 00:01:35,297	INFO 	Found module 'DMA_Density', Hardware Version '2.000.000', Firmware Version '2.005.006', Device Serial '20904906', PCB Serial '20904906'
2009-05-01 00:02:14,735	INFO 	User changed, new user is 'Administrator'
2009-05-01 00:04:29,218	INFO 	User changed, new user is 'AntonPaar'
2009-05-01 00:04:31,103	INFO 	User entered screen: 'Menu'
